Word,Freq,Rank
"wharves,",8,1572
continue,8,1573
"thine,",8,1574
tents,8,1575
infinite,8,1576
sleeping,8,1577
"lines,",8,1578
"proud,",8,1579
cease,8,1580
scent,8,1581
mississippi,8,1582
orb,8,1583
yours,8,1584
hell,8,1585
worthy,8,1586
"forever,",8,1587
speed,8,1588
short,8,1589
"rising,",8,1590
"art,",8,1591
mad,8,1592
path,8,1593
yankee,8,1594
calling,8,1595
"smoke,",8,1596
same.,8,1597
"continents,",8,1598
kept,8,1599
"hills,",8,1600
weapons,8,1601
shame,8,1602
(and,8,1603
loose,8,1604
offspring,8,1605
antique,8,1606
slender,8,1607
"year,",8,1608
advancing,7,1609
camp,7,1610
"drops,",7,1611
silvery,7,1612
chanting,7,1613
"born,",7,1614
ease,7,1615
tight,7,1616
axe,7,1617
motionless,7,1618
written,7,1619
"spirit,",7,1620
"deeds,",7,1621
"appear,",7,1622
babe,7,1623
tides,7,1624
"barns,",7,1625
train,7,1626
last.,7,1627
shot,7,1628
fetch,7,1629
phantoms,7,1630
"poets,",7,1631
health,7,1632
mechanics,7,1633
nearer,7,1634
washington,7,1635
"wheat,",7,1636
lustrous,7,1637
supper,7,1638
on.,7,1639
strikes,7,1640
lambent,7,1641
mount,7,1642
oceans,7,1643
bathe,7,1644
drift,7,1645
airs,7,1646
preparing,7,1647
dash,7,1648
"will,",7,1649
grows,7,1650
stay,7,1651
mocking,7,1652
world!,7,1653
afterward,7,1654
"justified,",7,1655
safe,7,1656
paths,7,1657
it?,7,1658
"stands,",7,1659
interest,7,1660
brings,7,1661
"companions,",7,1662
freshness,7,1663
"distance,",7,1664
muffled,7,1665
pouring,7,1666
notes,7,1667
meaning,7,1668
alike,7,1669
fought,7,1670
giant,7,1671
"modern,",7,1672
tears,7,1673
him.,7,1674
cluster,7,1675
"arriving,",7,1676
drink,7,1677
"certain,",7,1678
"twilight,",7,1679
launch,7,1680
"comrades,",7,1681
pause,7,1682
change,7,1683
"electric,",7,1684
sky.,7,1685
"grand,",7,1686
resume,7,1687
harvest,7,1688
flaunt,7,1689
menacing,7,1690
marching,7,1691
freely,7,1692
universal,7,1693
swimming,7,1694
"line,",7,1695
victory,7,1696
approaching,7,1697
learn,7,1698
gentle,7,1699
gazing,7,1700
weeds,7,1701
dropping,7,1702
"boy,",7,1703
group,7,1704
"spheres,",7,1705
"no,",7,1706
sitting,7,1707
"front,",7,1708
pallid,7,1709
snow,7,1710
surface,7,1711
soul's,7,1712
yield,7,1713
gliding,7,1714
"ecstatic,",7,1715
broken,7,1716
"reality,",7,1717
diverse,7,1718
shine,7,1719
bugles,7,1720
original,7,1721
"boat,",7,1722
"above,",7,1723
"first,",7,1724
notice,7,1725
"ones,",7,1726
ice,7,1727
12,7,1728
mannahatta,7,1729
