Word,Freq,Rank
alone,2,934
crown'd,2,935
pricke,2,936
griefe,2,937
fooles,2,938
"drop,",2,939
ne're,2,940
swords,2,941
know.,2,942
mother?,2,943
lesser,2,944
pious,2,945
led,2,946
common,2,947
hostesse,2,948
strength,2,949
donalbaine,2,950
"farre,",2,951
life.,2,952
front,2,953
way.,2,954
keene,2,955
schoole,2,956
ioyfull,2,957
hands:,2,958
"sleep,",2,959
greatnesse,2,960
push,2,961
part,2,962
well.,2,963
doubtfull,2,964
nine,2,965
what?,2,966
"bosome,",2,967
stones,2,968
traitors,2,969
him),2,970
"nights,",2,971
"drinke,",2,972
warre,2,973
so.,2,974
greatest,2,975
"round,",2,976
moone,2,977
"good,",2,978
sits,2,979
iust,2,980
"prayers,",2,981
will.,2,982
"mirth,",2,983
wretched,2,984
station,2,985
seedes,2,986
hauing,2,987
"once,",2,988
serpent,2,989
"wounds,",2,990
reigne,2,991
home,2,992
"duties,",2,993
act,2,994
"seruice,",2,995
word:,2,996
ross.,2,997
heath,2,998
scorne,2,999
reade,2,1000
"valour,",2,1001
"thoughts,",2,1002
torches.,2,1003
lips:,2,1004
causes,2,1005
gayne,2,1006
if't,2,1007
moues,2,1008
fortune,2,1009
dye,2,1010
accursed,2,1011
onely:,2,1012
fleance.,2,1013
thing:,2,1014
soldiers.,2,1015
sightlesse,2,1016
seuerall,2,1017
iustice,2,1018
vnnaturall,2,1019
"feet,",2,1020
"may,",2,1021
prince,2,1022
stop,2,1023
rugged,2,1024
flye?,2,1025
"children,",2,1026
braue,2,1027
"part,",2,1028
beware,2,1029
kingdomes,2,1030
line,2,1031
"beleeue,",2,1032
"menteth,",2,1033
none:,2,1034
has,2,1035
y,2,1036
"hart,",2,1037
bright,2,1038
vntimely,2,1039
tooke,2,1040
house?,2,1041
"wine,",2,1042
still:,2,1043
cumberland:,2,1044
bones,2,1045
duties,2,1046
cleaue,2,1047
place?,2,1048
"country,",2,1049
"feast,",2,1050
cut,2,1051
"haue,",2,1052
round,2,1053
for:,2,1054
aboue,2,1055
"glamis,",2,1056
hoa,2,1057
sometime,2,1058
blame,2,1059
setting,2,1060
perfect,2,1061
"night-gowne,",2,1062
instruments:,2,1063
mine:,2,1064
"spirits,",2,1065
peace,2,1066
enough,2,1067
sore,2,1068
"together,",2,1069
off:,2,1070
"backe,",2,1071
more.,2,1072
banners,2,1073
"courage,",2,1074
liues:,2,1075
bird,2,1076
confirm'd,2,1077
"people,",2,1078
"flight,",2,1079
bold,2,1080
"knell,",2,1081
bosome,2,1082
charmed,2,1083
sinkes,2,1084
light?,2,1085
deserues,2,1086
fancies,2,1087
teach,2,1088
harme,2,1089
toyle,2,1090
"women,",2,1091
aduise,2,1092
besides,2,1093
rings.,2,1094
noise,2,1095
"had,",2,1096
ghost.,2,1097
eaten,2,1098
doing,2,1099
birnane,2,1100
"bloody,",2,1101
banquet,2,1102
together,2,1103
are:,2,1104
prayses,2,1105
court,2,1106
beares,2,1107
house:,2,1108
require,2,1109
hope.,2,1110
&c.,2,1111
wife:,2,1112
souldier,2,1113
spight,2,1114
stroakes,2,1115
pull,2,1116
name?,2,1117
eyes.,2,1118
day.,2,1119
flight,2,1120
"doore,",2,1121
long,2,1122
"babes,",2,1123
strongly,2,1124
naturall,2,1125
too?,2,1126
bell.,2,1127
firme,2,1128
"hither,",2,1129
too't,2,1130
vs'd,2,1131
painted,2,1132
"bleed,",2,1133
valour,2,1134
one:,2,1135
behold,2,1136
vnfixe,2,1137
soldiers,2,1138
hence.,2,1139
"yes,",2,1140
wearie,2,1141
poure,2,1142
greeue,2,1143
kisse,2,1144
"braine,",2,1145
"duncan,",2,1146
heccats,2,1147
supper,2,1148
estate,2,1149
"slow,",2,1150
whither,2,1151
venom,2,1152
graues,2,1153
top,2,1154
according,2,1155
dispaire,2,1156
"place,",2,1157
right,2,1158
vpon's,2,1159
"apparation,",2,1160
glamis,2,1161
life's,2,1162
mingle,2,1163
shine,2,1164
mee,2,1165
sing,2,1166
goodnesse,2,1167
"seat,",2,1168
"fleans,",2,1169
pittifull,2,1170
rapt,2,1171
thunder,2,1172
easie,2,1173
vanish.,2,1174
danger,2,1175
leaues,2,1176
trees,2,1177
"liue,",2,1178
(my,2,1179
2.murth.,2,1180
others,2,1181
cat,2,1182
mercifull,2,1183
wicked,2,1184
"malcolm,",2,1185
firstlings,2,1186
"loyall,",2,1187
"hence,",2,1188
shift,2,1189
truly,2,1190
sences,2,1191
knife,2,1192
wait,2,1193
seywards,2,1194
"foule,",2,1195
"about,",2,1196
presence,2,1197
wing,2,1198
remaines,2,1199
neyther,2,1200
"start,",2,1201
pallace,2,1202
houres,2,1203
none.,2,1204
before.,2,1205
chiefe,2,1206
head.,2,1207
winde.,2,1208
"defence,",2,1209
deuill,2,1210
"giuen,",2,1211
rauen,2,1212
"heeles,",2,1213
seem'd,2,1214
death.,2,1215
ignorant,2,1216
charg'd,2,1217
descends.,2,1218
people,2,1219
timely,2,1220
mad,2,1221
imperiall,2,1222
troubled,2,1223
mens,2,1224
faith,2,1225
"he,",2,1226
swearers,2,1227
sorry,2,1228
"deseru'd,",2,1229
begin,2,1230
heere:,2,1231
macduff,2,1232
words:,2,1233
cold.,2,1234
strangers,2,1235
finger,2,1236
doctor.,2,1237
naked,2,1238
good.,2,1239
"receiu'd,",2,1240
"would,",2,1241
roote,2,1242
art.,2,1243
pleasure?,2,1244
"wolfe,",2,1245
famine,2,1246
rebellious,2,1247
quickly,2,1248
"land,",2,1249
bought,2,1250
winne,2,1251
seyward,2,1252
wilt,2,1253
start,2,1254
hand?,2,1255
order,2,1256
hart,2,1257
hither,2,1258
"looke,",2,1259
eternall,2,1260
ingredience,2,1261
"at,",2,1262
"steele,",2,1263
song.,2,1264
you'l,2,1265
"thence,",2,1266
messenger,2,1267
drowne,2,1268
mock,2,1269
charge,2,1270
cry'd,2,1271
newes,2,1272
byrnan,2,1273
"words,",2,1274
trouble,2,1275
thane?,2,1276
destruction,2,1277
selfe-same,2,1278
wee'le,2,1279
wel,2,1280
plant,2,1281
"sure,",2,1282
cling,2,1283
contend,2,1284
women,2,1285
"horses,",2,1286
tale,2,1287
"true,",2,1288
teares,2,1289
strangely,2,1290
file,2,1291
forgiue,2,1292
tender,2,1293
"eyes,",2,1294
"hereafter,",2,1295
fare,2,1296
quarry,2,1297
iudgement,2,1298
donalbane,2,1299
"point,",2,1300
"beare,",2,1301
haire,2,1302
soule,2,1303
doctor,2,1304
"act,",2,1305
macbeth:,2,1306
clock,2,1307
hill,2,1308
donal.,2,1309
her:,2,1310
"traitor,",2,1311
souldiers,2,1312
"broad,",2,1313
stood,2,1314
gate,2,1315
out:,2,1316
fly,2,1317
hec.,2,1318
meanes,2,1319
enough.,2,1320
thanks,2,1321
"suffer,",2,1322
"thinke,",2,1323
cursed,2,1324
"flower,",2,1325
blessing,2,1326
owne.,2,1327
"wracke,",2,1328
come.,2,1329
betimes,2,1330
open,2,1331
trust,2,1332
"leafe,",2,1333
loue;,2,1334
shee,2,1335
witnesse,2,1336
humane,2,1337
calls,2,1338
lady,2,1339
beyond,2,1340
that?,2,1341
became,2,1342
gaue,2,1343
on't,2,1344
leysure,2,1345
plac'd,2,1346
perfect;,2,1347
loose,2,1348
"deed,",2,1349
sawce,2,1350
againe?,2,1351
"hecat,",2,1352
"woe,",2,1353
disease,2,1354
"fantasticall,",2,1355
tragedie,2,1356
large,2,1357
close,2,1358
it;,2,1359
betweene,2,1360
office,2,1361
t',2,1362
deare,2,1363
"sooth,",2,1364
sickly,2,1365
"heauens,",2,1366
findes,2,1367
"paines,",2,1368
"wise,",2,1369
"mother,",2,1370
marching.,2,1371
vndone.,2,1372
"sights,",2,1373
"souldier,",2,1374
hate,2,1375
mindes,2,1376
watch,2,1377
"beene,",2,1378
abide,2,1379
noyse?,2,1380
"chance,",2,1381
"breed,",2,1382
comes:,2,1383
wear,2,1384
he's,2,1385
kernes,2,1386
angell,2,1387
childe,2,1388
shew'd,2,1389
brought,2,1390
"addition,",2,1391
syllable,2,1392
drumme,2,1393
cawdor:,2,1394
"madame,",2,1395
"owe,",2,1396
"that,",2,1397
sleepie,2,1398
paid,2,1399
infected,2,1400
delight,2,1401
sooner,2,1402
"rise,",2,1403
macduff.,2,1404
selues:,2,1405
fell.,2,1406
borne.,2,1407
"borne,",2,1408
stirre,2,1409
confound,2,1410
hearts,2,1411
hang'd,2,1412
them?,2,1413
too.,2,1414
earnest,2,1415
"shadow,",2,1416
weepe,2,1417
"sword,",2,1418
"sonnes,",2,1419
"mouncht,",2,1420
head,2,1421
darknesse,2,1422
message,2,1423
loue.,2,1424
slaine.,2,1425
greet,2,1426
ask'd,2,1427
absence,2,1428
sure,2,1429
time:,2,1430
torch.,2,1431
precious,2,1432
the[m],2,1433
soueraigne,2,1434
mess.,2,1435
canst,2,1436
patience,2,1437
commend,2,1438
hearing,2,1439
scotland.,2,1440
strange:,2,1441
"anon,",2,1442
birds,2,1443
"cathnes,",2,1444
both:,2,1445
heauens,2,1446
"charmes,",2,1447
"goe,",2,1448
kings,2,1449
done?,2,1450
treason,2,1451
moue,2,1452
draw,2,1453
wants,2,1454
dares,2,1455
hell.,2,1456
end,2,1457
it:,2,1458
vp:,2,1459
"thus,",2,1460
braines,2,1461
speak'st,2,1462
"snake,",2,1463
"stood,",2,1464
partner,2,1465
"spring,",2,1466
beate,2,1467
selues,2,1468
marke,2,1469
wound,2,1470
"pleasure,",2,1471
protest,2,1472
happy,2,1473
trusted,2,1474
faces?,2,1475
"issue,",2,1476
lord?,2,1477
slaine,2,1478
see.,2,1479
don't.,1,1480
interprete,1,1481
"ideot,",1,1482
there.,1,1483
"thunder,",1,1484
ill?,1,1485
end.,1,1486
seauenth?,1,1487
doubly,1,1488
deeper:,1,1489
amend.,1,1490
"attendants,",1,1491
slept,1,1492
"morne,",1,1493
cozens,1,1494
pale.,1,1495
aduantage,1,1496
"fought,",1,1497
presently,1,1498
"slept,",1,1499
wonder?,1,1500
proue,1,1501
betray's,1,1502
