Word,Freq,Rank
"possible,",10,819
sister.,10,820
was.,10,821
join,10,822
eager,10,823
trouble,10,824
me!,10,825
daughter,10,826
resolution,10,827
avoid,10,828
nurse,10,829
there.,10,830
"could,",10,831
power,10,832
child,10,833
friendship,10,834
invitation,10,835
friend.,10,836
"found,",10,837
forced,10,838
seems,10,839
hint,10,840
"us,",10,841
putting,10,842
thank,10,843
bringing,10,844
easy,10,845
question,10,846
"head,",10,847
"character,",10,848
due,10,849
impossible,10,850
all.,10,851
"who,",10,852
"gentleman,",10,853
miles,10,854
extraordinary,10,855
said--,10,856
"children,",10,857
oh!,10,858
future,10,859
fixed,10,860
six,10,861
ask,10,862
behind,10,863
"own,",10,864
dr,10,865
depend,10,866
good.,10,867
none,10,868
affected,10,869
several,10,870
evident,10,871
fancied,10,872
occupied,10,873
farther,10,874
joined,10,875
"mother,",10,876
constant,10,877
truly,10,878
spend,10,879
favour,10,880
surprised,10,881
service,9,882
"fact,",9,883
"""she",9,884
alone,9,885
dinner,9,886
all;,9,887
"cobb,",9,888
admit,9,889
actually,9,890
read,9,891
recollect,9,892
"voice,",9,893
"marriage,",9,894
"word,",9,895
confess,9,896
past,9,897
"carriage,",9,898
suffered,9,899
"look,",9,900
street.,9,901
"heart,",9,902
dangerous,9,903
"london,",9,904
intercourse,9,905
therefore,9,906
happened,9,907
mother's,9,908
claim,9,909
superior,9,910
"much,",9,911
own.,9,912
five,9,913
myself.,9,914
send,9,915
street,9,916
possibility,9,917
excepting,9,918
severe,9,919
evidently,9,920
introduced,9,921
venture,9,922
along,9,923
necessity,9,924
charm,9,925
character.,9,926
remained,9,927
eight,9,928
certain,9,929
following,9,930
try,9,931
to.,9,932
"""this",9,933
"fortune,",9,934
low,9,935
"""do",9,936
proved,9,937
"least,",9,938
late,9,939
"love,",9,940
do;,9,941
me;,9,942
clear,9,943
merely,9,944
continually,9,945
truth,9,946
"happy,",9,947
more;,9,948
place.,9,949
breakfast,9,950
"hall,",9,951
books,9,952
intimate,9,953
instantly,9,954
proof,9,955
expect,9,956
recommend,9,957
fell,9,958
elegant,9,959
begin,9,960
order,9,961
respect,9,962
russell.,9,963
"agreeable,",9,964
blessing,9,965
months,9,966
sister's,9,967
capable,9,968
"""to",9,969
"present,",9,970
highest,9,971
evil,9,972
spirit,8,973
tenderness,8,974
"good,",8,975
improved,8,976
soon.,8,977
enjoy,8,978
useful,8,979
quit,8,980
suit,8,981
altogether,8,982
anxiety,8,983
ended,8,984
spring,8,985
